match,market,sel,odds,mp,ip,edge,W,pnl,league,tier
Huesca vs Zaragoza,1X2,Home,2.56,0.47953103909333517,0.390625,0.08890603909333517,False,-10.0,Segunda Division,2
Tranmere vs AFC Wimbledon,1X2,Home,2.96,0.4098032792937117,0.33783783783783783,0.07196544145587386,True,19.6,League Two,4
Luton vs Brentford,O/U,Under,2.43,0.5052496875181566,0.4115226337448559,0.09372705377330065,False,-10.0,Premier League,1
Newport County vs Salford,O/U,Under,2.08,0.5247130122475917,0.4807692307692307,0.04394378147836098,True,10.8,League Two,4
Hannover vs St Pauli,1X2,Home,2.97,0.4286389362598301,0.33670033670033667,0.0919385995594934,False,-10.0,2. Bundesliga,2
Werder Bremen vs Stuttgart,O/U,Under,2.67,0.46520745165247257,0.37453183520599254,0.09067561644648003,False,-10.0,Bundesliga,1
Getafe vs Sociedad,O/U,Over,2.66,0.4730257615195248,0.37593984962406013,0.09708591189546467,False,-10.0,La Liga,1
Real Madrid vs Barcelona,O/U,Under,2.48,0.4920610811819911,0.40322580645161293,0.08883527473037817,False,-10.0,La Liga,1
Dortmund vs Leverkusen,1X2,Away,2.55,0.5741356515639221,0.3921568627450981,0.181978788818824,False,-10.0,Bundesliga,1
Brest vs Monaco,1X2,Home,2.69,0.4928740413905893,0.3717472118959108,0.12112682949467851,False,-10.0,Ligue 1,1
Roma vs Bologna,1X2,Away,3.23,0.4596811580553256,0.30959752321981426,0.15008363483551135,True,22.3,Serie A,1
Cartagena vs Oviedo,O/U,Over,2.51,0.4715885559479269,0.39840637450199207,0.07318218144593486,False,-10.0,Segunda Division,2
Westerlo vs Oud-Heverlee Leuven,O/U,Under,2.24,0.5410370010711452,0.4464285714285714,0.09460842964257377,True,12.400000000000002,Jupiler Pro League,1
Troyes vs Pau FC,1X2,Away,2.92,0.45433758389788226,0.3424657534246575,0.11187183047322474,False,-10.0,Ligue 2,2
Guingamp vs Angers,1X2,Home,2.25,0.5444454409186184,0.4444444444444444,0.10000099647417393,False,-10.0,Ligue 2,2
Caen vs Annecy,1X2,Away,3.14,0.41046267232969835,0.3184713375796178,0.09199133475008053,False,-10.0,Ligue 2,2
Leicester vs Southampton,O/U,Under,2.65,0.46018460094079017,0.37735849056603776,0.0828261103747524,False,-10.0,Championship,2
Leicester vs Southampton,1X2,Away,3.2,0.3997566035421031,0.3125,0.08725660354210307,False,-10.0,Championship,2
Colchester vs Doncaster,O/U,Under,2.02,0.5374612017873582,0.49504950495049505,0.04241169683686319,False,-10.0,League Two,4
Cheltenham vs Peterboro,O/U,Under,2.31,0.495704129311634,0.4329004329004329,0.0628036964112011,True,13.100000000000001,League One,3
Auxerre vs Laval,O/U,Under,2.06,0.5671962321002426,0.4854368932038835,0.08175933889635911,False,-10.0,Ligue 2,2
AEK vs Panathinaikos,O/U,Over,1.91,0.6412344381975561,0.5235602094240838,0.11767422877347233,True,9.1,Super League,1
Frosinone vs Salernitana,O/U,Under,2.4,0.496702587843023,0.4166666666666667,0.08003592117635633,False,-10.0,Serie A,1
QPR vs Leeds,O/U,Under,2.19,0.5250764211085608,0.4566210045662101,0.06845541654235071,False,-10.0,Championship,2
St Pauli vs Hansa Rostock,O/U,Under,2.31,0.4929738342555121,0.4329004329004329,0.060073401355079215,True,13.100000000000001,2. Bundesliga,2
Sociedad vs Real Madrid,O/U,Over,2.23,0.5447171783954857,0.4484304932735426,0.0962866851219431,False,-10.0,La Liga,1
Port Vale vs Cambridge,1X2,Home,2.44,0.5135749210305413,0.4098360655737705,0.10373885545677075,False,-10.0,League One,3
Reading vs Blackpool,O/U,Under,2.07,0.551572691761326,0.48309178743961356,0.06848090432171239,False,-10.0,League One,3
Reading vs Blackpool,1X2,Home,3.47,0.3643913763165615,0.2881844380403458,0.07620693827621566,True,24.700000000000003,League One,3
Stevenage vs Cheltenham,1X2,Home,2.61,0.496377419538249,0.3831417624521073,0.1132356570861417,True,16.099999999999998,League One,3
Wycombe vs Charlton,O/U,Under,2.01,0.5502251307008983,0.49751243781094534,0.05271269288995295,True,10.099999999999998,League One,3
Fleetwood Town vs Burton,1X2,Home,2.9,0.49456980673472145,0.3448275862068966,0.14974222052782488,True,19.0,League One,3
Derby vs Carlisle,O/U,Under,2.35,0.49749809904580045,0.425531914893617,0.07196618415218342,True,13.5,League One,3
Barnsley vs Northampton,O/U,Under,2.46,0.5051750059729723,0.4065040650406504,0.09867094093232187,True,14.6,League One,3
Pau FC vs Guingamp,1X2,Home,3.04,0.4480181072005851,0.32894736842105265,0.11907073877953245,False,-10.0,Ligue 2,2
Sheffield Weds vs West Brom,1X2,Home,2.93,0.4395723280711664,0.341296928327645,0.0982753997435214,True,19.3,Championship,2
Norwich vs Swansea,O/U,Under,2.21,0.539079747167174,0.45248868778280543,0.08659105938436856,False,-10.0,Championship,2
Blackburn vs Coventry,O/U,Under,2.26,0.5552949592729806,0.4424778761061947,0.11281708316678585,True,12.599999999999998,Championship,2
Leverkusen vs Stuttgart,1X2,Home,1.75,0.7115906073054135,0.5714285714285714,0.14016203587684206,False,-10.0,Bundesliga,1
Crawley Town vs Grimsby,1X2,Away,4.46,0.2869534110786731,0.2242152466367713,0.0627381644419018,False,-10.0,League Two,4
Forest Green vs Notts County,O/U,Under,2.55,0.5398716366485966,0.3921568627450981,0.14771477390349852,True,15.499999999999998,League Two,4
Milton Keynes Dons vs Sutton,1X2,Home,2.13,0.5408803430273355,0.4694835680751174,0.07139677495221808,False,-10.0,League Two,4
Salford vs Harrogate,O/U,Under,2.26,0.4901043498238524,0.4424778761061947,0.047626473717657714,False,-10.0,League Two,4
Swindon vs Morecambe,O/U,Under,2.55,0.48466495626807804,0.3921568627450981,0.09250809352297995,False,-10.0,League Two,4
Colchester vs Crewe,1X2,Home,2.65,0.49601622877962126,0.37735849056603776,0.1186577382135835,False,-10.0,League Two,4
Annecy vs Bastia,1X2,Home,1.88,0.5820012396671232,0.5319148936170213,0.05008634605010198,True,8.799999999999999,Ligue 2,2
Juventus vs Milan,1X2,Away,3.65,0.4138331863154984,0.273972602739726,0.1398605835757724,False,-10.0,Serie A,1
AFC Wimbledon vs Walsall,O/U,Under,2.11,0.5510391503741789,0.47393364928909953,0.07710550108507941,False,-10.0,League Two,4
Volos NFC vs Panserraikos,O/U,Under,2.24,0.5553458226009376,0.4464285714285714,0.10891725117236617,True,12.400000000000002,Super League,1
Augsburg vs Werder Bremen,1X2,Home,1.81,0.6488051154149213,0.5524861878453039,0.09631892756961735,False,-10.0,Bundesliga,1
Barrow vs Mansfield,1X2,Away,2.72,0.42788718282646787,0.3676470588235294,0.06024012400293849,False,-10.0,League Two,4
Kasimpasa vs Samsunspor,O/U,Under,2.2,0.5475001543194854,0.45454545454545453,0.09295469977403087,True,12.000000000000002,Super Lig,1
Holstein Kiel vs Kaiserslautern,O/U,Under,2.61,0.4638676353153729,0.3831417624521073,0.0807258728632656,False,-10.0,2. Bundesliga,2
Paderborn vs Elversberg,O/U,Under,2.67,0.490993004049495,0.37453183520599254,0.11646116884350244,False,-10.0,2. Bundesliga,2
Schalke 04 vs Fortuna Dusseldorf,O/U,Under,2.43,0.5096770644251607,0.4115226337448559,0.09815443068030477,True,14.3,2. Bundesliga,2
Accrington vs Tranmere,O/U,Under,2.29,0.49046420615781683,0.4366812227074236,0.05378298345039323,False,-10.0,League Two,4
Palermo vs Reggiana,1X2,Away,4.4,0.3136945062772363,0.22727272727272727,0.08642177900450901,True,34.0,Serie B,2
Las Palmas vs Girona,O/U,Under,2.18,0.5424833706550682,0.4587155963302752,0.08376777432479304,True,11.8,La Liga,1
Modena vs Sudtirol,O/U,Over,2.56,0.48212075910690944,0.390625,0.09149575910690944,False,-10.0,Serie B,2
Oviedo vs Tenerife,O/U,Over,2.63,0.48419036744758004,0.3802281368821293,0.10396223056545073,False,-10.0,Segunda Division,2
Nurnberg vs Karlsruhe,O/U,Under,2.52,0.4909486255105482,0.3968253968253968,0.09412322868515138,True,15.2,2. Bundesliga,2
Magdeburg vs Osnabruck,O/U,Under,2.62,0.5370802526963415,0.38167938931297707,0.15540086338336445,True,16.200000000000003,2. Bundesliga,2
Bournemouth vs Brighton,1X2,Home,2.26,0.5729207142512375,0.4424778761061947,0.13044283814504276,True,12.599999999999998,Premier League,1
Napoli vs Roma,O/U,Over,1.88,0.6405776995455057,0.5319148936170213,0.10866280592848443,True,8.799999999999999,Serie A,1
Napoli vs Roma,1X2,Home,1.97,0.6155624111140046,0.5076142131979695,0.10794819791603505,False,-10.0,Serie A,1
Wehen vs Greuther Furth,O/U,Under,2.02,0.5560553561065227,0.49504950495049505,0.061005851156027635,False,-10.0,2. Bundesliga,2
Vitesse vs For Sittard,1X2,Home,3.48,0.4118308990631825,0.28735632183908044,0.12447457722410205,True,24.8,Eredivisie,1
Bologna vs Udinese,1X2,Home,1.61,0.7231989061407942,0.6211180124223602,0.10208089371843398,False,-10.0,Serie A,1
Inter vs Torino,O/U,Over,2.03,0.5769213504736559,0.4926108374384237,0.08431051303523218,False,-10.0,Serie A,1
Barcelona vs Valencia,O/U,Under,2.28,0.5322242423628892,0.4385964912280702,0.09362775113481903,False,-10.0,La Liga,1
Preston vs Leicester,O/U,Under,2.09,0.5572347401035237,0.47846889952153115,0.07876584058199254,False,-10.0,Championship,2
Coventry vs Ipswich,O/U,Under,2.53,0.48145662050492466,0.3952569169960475,0.08619970350887718,False,-10.0,Championship,2
Angers vs Pau FC,1X2,Away,4.36,0.36807200320770705,0.2293577981651376,0.13871420504256946,False,-10.0,Ligue 2,2
Besiktas vs Rizespor,O/U,Under,2.26,0.5325244593227759,0.4424778761061947,0.09004658321658121,False,-10.0,Super Lig,1
Westerlo vs St Truiden,O/U,Under,2.51,0.4985858010299701,0.39840637450199207,0.10017942652797801,False,-10.0,Jupiler Pro League,1
For Sittard vs Go Ahead Eagles,1X2,Home,2.46,0.528869014107054,0.4065040650406504,0.1223649490664036,False,-10.0,Eredivisie,1
Sunderland vs Sheffield Weds,1X2,Home,2.73,0.4710952545861617,0.3663003663003663,0.10479488828579542,False,-10.0,Championship,2
Cercle Brugge vs Genk,O/U,Under,2.24,0.530880858382246,0.4464285714285714,0.08445228695367457,False,-10.0,Jupiler Pro League,1
Samsunspor vs Trabzonspor,1X2,Away,2.56,0.5150395860263228,0.390625,0.12441458602632283,False,-10.0,Super Lig,1
Istanbulspor vs Ad. Demirspor,O/U,Under,2.68,0.4714083864642419,0.3731343283582089,0.09827405810603296,True,16.8,Super Lig,1
Plymouth vs Hull,O/U,Under,2.26,0.5097847740943652,0.4424778761061947,0.06730689798817047,True,12.599999999999998,Championship,2
Middlesbrough vs Watford,O/U,Under,2.31,0.528276940663738,0.4329004329004329,0.09537650776330509,False,-10.0,Championship,2
Leicester vs Blackburn,O/U,Under,2.48,0.4994761008406403,0.40322580645161293,0.09625029438902738,True,14.8,Championship,2
Ipswich vs Huddersfield,O/U,Under,2.67,0.4624447660636688,0.37453183520599254,0.08791293085767626,True,16.7,Championship,2
Coventry vs QPR,1X2,Away,3.16,0.42165173468014167,0.3164556962025316,0.10519603847761005,True,21.6,Championship,2
Guingamp vs St Etienne,1X2,Home,2.73,0.46148964552174543,0.3663003663003663,0.09518927922137915,False,-10.0,Ligue 2,2
Hansa Rostock vs Karlsruhe,O/U,Under,2.38,0.4976701678719896,0.42016806722689076,0.07750210064509883,False,-10.0,2. Bundesliga,2
Werder Bremen vs M'gladbach,O/U,Under,2.44,0.4908662276725835,0.4098360655737705,0.08103016209881297,False,-10.0,Bundesliga,1
Wolfsburg vs Darmstadt,O/U,Under,2.46,0.5083168432795997,0.4065040650406504,0.1018127782389493,False,-10.0,Bundesliga,1
Sheffield United vs Nott'm Forest,O/U,Under,2.43,0.4923533997449152,0.4115226337448559,0.08083076600005928,False,-10.0,Premier League,1
Wehen vs Holstein Kiel,O/U,Under,2.43,0.5077076172229722,0.4115226337448559,0.09618498347811627,True,14.3,2. Bundesliga,2
Heracles vs Waalwijk,O/U,Under,2.3,0.5321003250386478,0.4347826086956522,0.09731771634299557,False,-10.0,Eredivisie,1
Hannover vs Paderborn,O/U,Under,2.38,0.4819156139523124,0.42016806722689076,0.061747546725421654,False,-10.0,2. Bundesliga,2
Ein Frankfurt vs Leverkusen,1X2,Away,2.23,0.682020671430766,0.4484304932735426,0.23359017815722333,True,12.3,Bundesliga,1
Parma vs Cremonese,1X2,Home,2.57,0.4850143847315853,0.38910505836575876,0.09590932636582655,False,-10.0,Serie B,2
Eldense vs Leganes,1X2,Home,3.31,0.3880817911129305,0.3021148036253776,0.08596698748755288,False,-10.0,Segunda Division,2
Tenerife vs Ferrol,1X2,Away,3.73,0.40693013308438175,0.2680965147453083,0.13883361833907343,False,-10.0,Segunda Division,2
Salernitana vs Atalanta,O/U,Under,2.53,0.48516473164618046,0.3952569169960475,0.08990781465013298,False,-10.0,Serie A,1
Osnabruck vs Schalke 04,O/U,Under,2.45,0.49359564779173537,0.4081632653061224,0.08543238248561297,False,-10.0,2. Bundesliga,2
Magdeburg vs Greuther Furth,O/U,Under,2.62,0.5015610277766829,0.38167938931297707,0.11988163846370581,True,16.200000000000003,2. Bundesliga,2
Paderborn vs Hamburg,1X2,Home,3.47,0.40884588933447386,0.2881844380403458,0.12066145129412803,True,24.700000000000003,2. Bundesliga,2
Como vs Cosenza,O/U,Under,2.62,0.5034295568994076,0.38167938931297707,0.12175016758643054,True,16.200000000000003,Serie B,2
Cremonese vs Cittadella,O/U,Under,2.2,0.5306374994581171,0.45454545454545453,0.07609204491266258,False,-10.0,Serie B,2
Sudtirol vs Palermo,1X2,Home,3.17,0.528356335577997,0.31545741324921134,0.21289892232878566,False,-10.0,Serie B,2
Reggiana vs Parma,O/U,Under,2.07,0.5563500878774733,0.48309178743961356,0.07325830043785975,True,10.7,Serie B,2
Lecco vs Modena,O/U,Under,2.01,0.5616046937862846,0.49751243781094534,0.0640922559753393,False,-10.0,Serie B,2
Catanzaro vs Sampdoria,O/U,Under,2.0,0.5676680252121805,0.5,0.06766802521218052,False,-10.0,Serie B,2
St Etienne vs Rodez,O/U,Under,2.38,0.5353445211873166,0.42016806722689076,0.1151764539604258,True,13.799999999999999,Ligue 2,2
Annecy vs Angers,1X2,Home,3.38,0.5504493765153933,0.2958579881656805,0.2545913883497128,False,-10.0,Ligue 2,2
Dunkerque vs Caen,1X2,Home,3.45,0.3752111851961156,0.2898550724637681,0.0853561127323475,False,-10.0,Ligue 2,2
Holstein Kiel vs Fortuna Dusseldorf,O/U,Under,2.6,0.49150038173541766,0.3846153846153846,0.10688499712003308,True,16.0,2. Bundesliga,2
Nurnberg vs Elversberg,O/U,Under,2.64,0.4977039130292328,0.3787878787878788,0.118916034241354,False,-10.0,2. Bundesliga,2
Villarreal vs Sevilla,O/U,Under,2.4,0.5032713113944168,0.4166666666666667,0.08660464472775015,False,-10.0,La Liga,1
Bournemouth vs Brentford,1X2,Home,1.98,0.5930802988374679,0.5050505050505051,0.08802979378696285,False,-10.0,Premier League,1
Betis vs Almeria,O/U,Under,2.52,0.4923003680940292,0.3968253968253968,0.09547497126863241,False,-10.0,La Liga,1
Kasimpasa vs Antalyaspor,O/U,Under,2.41,0.5380747122048933,0.41493775933609955,0.12313695286879378,False,-10.0,Super Lig,1
Karlsruhe vs Hannover,O/U,Under,2.57,0.4610852765213358,0.38910505836575876,0.07198021815557704,False,-10.0,2. Bundesliga,2
Oviedo vs Zaragoza,O/U,Over,2.5,0.4614468051052168,0.4,0.06144680510521677,False,-10.0,Segunda Division,2
Juventus vs Salernitana,O/U,Under,2.63,0.50461504509587,0.3802281368821293,0.12438690821374065,True,16.299999999999997,Serie A,1
Excelsior vs Heracles,O/U,Under,2.59,0.5070248635520974,0.3861003861003861,0.12092447745171131,False,-10.0,Eredivisie,1
Cartagena vs Tenerife,1X2,Home,2.67,0.46652716249062587,0.37453183520599254,0.09199532728463333,True,16.7,Segunda Division,2
PAOK vs Olympiakos,1X2,Away,3.23,0.4327407005933802,0.30959752321981426,0.12314317737356595,False,-10.0,Super League,1
Lecce vs Udinese,O/U,Over,2.29,0.5231811134151987,0.4366812227074236,0.08649989070777508,False,-10.0,Serie A,1
Lecce vs Udinese,1X2,Home,2.64,0.6171904474091043,0.3787878787878788,0.23840256862122555,False,-10.0,Serie A,1
Troyes vs Annecy,O/U,Under,2.4,0.5297946147563029,0.4166666666666667,0.11312794808963617,True,14.0,Ligue 2,2
Troyes vs Annecy,1X2,Away,2.46,0.4966763601019136,0.4065040650406504,0.09017229506126323,False,-10.0,Ligue 2,2
St Truiden vs Oud-Heverlee Leuven,O/U,Under,2.39,0.5099561533256363,0.41841004184100417,0.0915461114846321,True,13.900000000000002,Jupiler Pro League,1
Quevilly Rouen vs St Etienne,O/U,Under,2.5,0.5392683738793325,0.4,0.13926837387933244,False,-10.0,Ligue 2,2
Caen vs Valenciennes,O/U,Under,2.48,0.5079300576098933,0.40322580645161293,0.10470425115828036,False,-10.0,Ligue 2,2
Angers vs Dunkerque,O/U,Under,2.29,0.5451802617384688,0.4366812227074236,0.10849903903104519,True,12.9,Ligue 2,2
Heidenheim vs FC Koln,O/U,Under,2.59,0.5146883044419877,0.3861003861003861,0.12858791834160155,False,-10.0,Bundesliga,1
Rizespor vs Kasimpasa,O/U,Under,2.69,0.46262282051642845,0.3717472118959108,0.09087560862051763,True,16.9,Super Lig,1
Besiktas vs Hatayspor,O/U,Under,2.24,0.5266828593625392,0.4464285714285714,0.08025428793396783,False,-10.0,Super Lig,1
Wehen vs St Pauli,O/U,Under,2.43,0.5058524242977451,0.4115226337448559,0.0943297905528892,False,-10.0,2. Bundesliga,2
Barcelona vs Vallecano,O/U,Under,2.63,0.48254563526149963,0.3802281368821293,0.10231749837937032,False,-10.0,La Liga,1
Fortuna Dusseldorf vs Magdeburg,1X2,Home,1.81,0.6587801451238904,0.5524861878453039,0.10629395727858648,True,8.100000000000001,2. Bundesliga,2
Lorient vs Clermont,O/U,Under,2.58,0.4991325451481795,0.38759689922480617,0.11153564592337334,False,-10.0,Ligue 1,1
Hansa Rostock vs Paderborn,O/U,Under,2.44,0.5199646808301712,0.4098360655737705,0.11012861525640072,False,-10.0,2. Bundesliga,2
Hannover vs Holstein Kiel,O/U,Under,2.63,0.5039504884160685,0.3802281368821293,0.12372235153393918,False,-10.0,2. Bundesliga,2
Villarreal vs Real Madrid,1X2,Away,2.07,0.6110423850453084,0.48309178743961356,0.12795059760569483,False,-10.0,La Liga,1
Motherwell vs St Johnstone,1X2,Home,2.39,0.594211611379155,0.41841004184100417,0.17580156953815085,False,-10.0,Premiership,1
Bologna vs Juventus,1X2,Home,2.49,0.5368700694181309,0.4016064257028112,0.13526364371531968,False,-10.0,Serie A,1
Alanyaspor vs Antalyaspor,O/U,Under,2.59,0.4819349435548399,0.3861003861003861,0.0958345574544538,True,15.899999999999999,Super Lig,1
Juventus vs Monza,O/U,Under,2.33,0.5268473399546869,0.4291845493562232,0.09766279059846372,True,13.3,Serie A,1
Osasuna vs Villarreal,O/U,Under,2.47,0.49634830585150047,0.4048582995951417,0.09149000625635878,True,14.700000000000003,La Liga,1
Vallecano vs Ath Bilbao,1X2,Home,2.88,0.4809660309390713,0.3472222222222222,0.1337438087168491,False,-10.0,La Liga,1
Empoli vs Roma,1X2,Away,3.63,0.3980647344359963,0.27548209366391185,0.12258264077208447,False,-10.0,Serie A,1
Amorebieta vs Espanol,1X2,Home,3.47,0.3808627699333528,0.2881844380403458,0.09267833189300695,False,-10.0,Segunda Division,2
Oviedo vs Andorra,O/U,Under,2.23,0.5507322181395677,0.4484304932735426,0.10230172486602512,False,-10.0,Segunda Division,2
Napoli vs Lecce,O/U,Under,2.41,0.5036560662758838,0.41493775933609955,0.08871830693978422,True,14.100000000000001,Serie A,1
Lazio vs Sassuolo,O/U,Under,2.56,0.5001735722216506,0.390625,0.1095485722216506,True,15.600000000000001,Serie A,1
Ad. Demirspor vs Buyuksehyr,O/U,Under,2.42,0.4939421178940717,0.4132231404958678,0.08071897739820394,False,-10.0,Super Lig,1
Kasimpasa vs Besiktas,O/U,Under,2.6,0.5333147241817588,0.3846153846153846,0.14869933956637427,False,-10.0,Super Lig,1
Kasimpasa vs Besiktas,1X2,Home,3.32,0.46405594144613105,0.30120481927710846,0.1628511221690226,True,23.2,Super Lig,1
Trabzonspor vs Ankaragucu,1X2,Home,2.83,0.5627395196886485,0.35335689045936397,0.20938262922928458,True,18.3,Super Lig,1
Atalanta vs Torino,1X2,Home,3.42,0.5563954067876372,0.29239766081871343,0.2639977459689238,True,24.2,Serie A,1
Albacete vs Mirandes,1X2,Home,2.57,0.5126360814629837,0.38910505836575876,0.12353102309722491,False,-10.0,Segunda Division,2
Sevilla vs Barcelona,O/U,Under,2.57,0.481866243333815,0.38910505836575876,0.09276118496805624,False,-10.0,La Liga,1
Espanol vs Cartagena,O/U,Under,1.93,0.6286658797177829,0.5181347150259068,0.11053116469187607,False,-10.0,Segunda Division,2
Tenerife vs Valladolid,1X2,Away,3.35,0.49819452878358095,0.29850746268656714,0.1996870660970138,False,-10.0,Segunda Division,2
